id;category_id;title;condition;car_year;brand;model;version;engine;engine_power;doors;km;fuel_type;traction_control;passenger_capacity;transmission;currency;price;seller_id;seller_nickname;is_car_shop;seller_country;seller_state;seller_city;seller_neighborhood
MLA1656535558;MLA1744;Chevrolet Agile Lt;Usado;2011;Chevrolet;Agile;Lt;;;4;104780 km;Nafta;;;;ARS;6400000;142749212;MARTINEZWALTERDANIEL92;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;
MLA1632494354;MLA1744;Chevrolet Agile Lt;Usado;2011;Chevrolet;Agile;LT;;;5;104800 km;Nafta;;;;USD;8200;257031660;AROCENAJULIETA;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;
MLA1649154666;MLA1744;Chevrolet Agile Lt Spirit;Usado;2013;Chevrolet;Agile;Lt spirit;1.4;92 hp;5;115000 km;Nafta;Delantera;5;Manual;USD;6500;61823018;RANA0412;FALSO;Argentina;Bs.As. G.B.A. Oeste;Hurlingham;
MLA1641759762;MLA1744;Chevrolet Agile Ltz;Usado;2013;Chevrolet;Agile;Ltz;;;5;132000 km;Nafta;;;;USD;7000;116823353;JUANCARLOSMARRA;FALSO;Argentina;Buenos Aires Interior;Olavarría;
MLA1402809499;MLA1744;Chevrolet Agile 2016 Unico Dueño;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;77000 km;Nafta;Delantera;5;Manual;USD;7300;179818553;J.C.CALVET;FALSO;Argentina;Santa Fe;Rosario;Alberto Olmedo
MLA1630710696;MLA1744;Chevrolet Agile Ls ;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;112000 km;Nafta;Delantera;5;Manual;USD;6200;194433425;ANDREAVENTAS2000;FALSO;Argentina;Bs.As. G.B.A. Sur;Avellaneda;Wilde
MLA1405975283;MLA1744;Chevrolet Agile 2012 1.4 Ls Spirit;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;131000 km;Nafta;Delantera;5;Manual;USD;6400;1652776387;FMAUTOMOTORES;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;
MLA1650737326;MLA1744;Chevrolet Agile 5p Ls Spirit 1.4 2013;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;123000 km;Nafta/GNC;Delantera;5;Manual;USD;5600;1467882708;GERPEMARIA20230901175122;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;Longchamps
MLA1628253792;MLA1744;Chevrolet Agile 1.4 Lt Abs+aa+da+2ab;Usado;2013;Chevrolet;Agile;1.4 LT ABS+AA+DA+2AB;1.4;92 hp;5;121000 km;Nafta;Delantera;5;Manual;USD;6500;60358746;-POMA-;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui;
MLA1647995328;MLA1744;Chevrolet Agile 1.4 Lt;Usado;2011;Chevrolet;Agile;1.4 Lt;;;5;157000 km;Nafta;;;;USD;5400;187289100;AGUSTNBERTOLOTTI;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1644771358;MLA1744;Chevrolet Agile 2014 1.4 Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;185000 km;Nafta;Delantera;5;Manual;ARS;7500000;156656045;MALU767143;FALSO;Argentina;Bs.As. G.B.A. Oeste;Tres de febrero;
MLA1403815421;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;125000 km;Nafta;Delantera;5;Manual;ARS;7800000;623360080;RIAN1637943;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;
MLA1403722911;MLA1744;Chevrolet Agile Ltz;Usado;2011;Chevrolet;Agile;1.4 Ltz Google;1.4;92 hp;5;120000 km;Nafta;Delantera;5;Manual;USD;5900;31453402;CHUCKY_DT;FALSO;Argentina;Capital Federal;Capital Federal;Floresta
MLA1402681711;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;155000 km;Nafta;Delantera;5;Manual;ARS;5800000;191247629;VADE1554172;FALSO;Argentina;Córdoba;Villa General Belgrano;
MLA1403186401;MLA1744;Chevrolet Agile 2013 1.4 Ls;Usado;2013;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;169000 km;Nafta;Delantera;5;Manual;ARS;7100000;122563974;AMSUAREZP;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1405425763;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;72084 km;Nafta;Delantera;5;Manual;USD;7500;78826660;LECALVI;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1403328053;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;109400 km;Nafta;Delantera;5;Manual;ARS;7000000;26549734;RAFA_MENDOZA;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1635443704;MLA1744;Chevrolet Agile Ls 2010;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;206000 km;Nafta;Delantera;5;Manual;ARS;5500000;415634876;PALENZUELARODRIGO2023070523134;FALSO;Argentina;Córdoba;Córdoba;Alto Verde
MLA1402880339;MLA1744;Chevrolet Agile 2015 1.4 Effect;Usado;2015;Chevrolet;Agile;1.4 Effect;1.4;92 hp;5;108000 km;Nafta;Delantera;5;Manual;USD;8300;144903564;GUARDOJ;FALSO;Argentina;Córdoba;Río Cuarto;
MLA1632484546;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;112000 km;Nafta;Delantera;5;Manual;USD;6200;148525374;MARTINNUNUZ;FALSO;Argentina;Bs.As. G.B.A. Norte;Pilar;
MLA1401712803;MLA1744;Chevrolet Agile Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;143000 km;Nafta;Delantera;5;Manual;USD;6000;623714777;GANOLIALVANO;FALSO;Argentina;Capital Federal;Capital Federal;Boedo
MLA1656887122;MLA1744;Chevrolet Agile 2014 1.4 Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;130000 km;Nafta;Delantera;5;Manual;ARS;6300000;370362579;TTE14;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1404891125;MLA1744;Chevrolet Agile Ltz 1.4 - Modelo 2011;Usado;2011;Chevrolet;Agile;1.4 Ltz Google;1.4;92 hp;5;135700 km;Nafta;Delantera;5;Manual;USD;6700;126521196;EICHYKES;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;El Palomar
MLA1640790262;MLA1744;Chevrolet Agile Lt 1.4 2010;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;129000 km;Nafta;Delantera;5;Manual;USD;5700;325402631;PLOTERS-MCCAL;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Isidro Casanova
MLA1403255185;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;150000 km;Nafta;Delantera;5;Manual;USD;4700;110769998;LUCASDIEZPENIA;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1627822436;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;140500 km;Nafta;Delantera;5;Manual;USD;6500;338894601;JESICA SITTNER;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1406624873;MLA1744;Chevrolet Agile 2010 1.4 Ls Aa+da+mp3;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;163000 km;Nafta;Delantera;5;Manual;ARS;6000000;69707359;GSABINA;FALSO;Argentina;San Luis;San Luis;
MLA1620591432;MLA1744;Chevrolet Agile 2013 1.4 Ls;Usado;2013;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;56000 km;Nafta;Delantera;5;Manual;USD;7500;183669070;SOMI7668682;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1405729521;MLA1744;Chevrolet Agile Lt 1.4 Nafta 2011;Usado;2011;Chevrolet;Agile;1.4 Ltz Google;1.4;92 hp;5;105000 km;Nafta;Delantera;5;Manual;USD;5800;163776283;AGMA7131153;FALSO;Argentina;Córdoba;Córdoba;San Salvador
MLA1403709281;MLA1744;Chevrolet Agile 1.4 Lt ;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;137000 km;Nafta;Delantera;5;Manual;ARS;6900000;145737865;NACHOCAMBA80;FALSO;Argentina;Bs.As. Costa Atlántica;Necochea;
MLA1625105356;MLA1744;Chevrolet Agile 2014 1.4 Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;70000 km;Nafta;Delantera;5;Manual;ARS;7300000;305981464;RUJU3721908;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1401386235;MLA1744;Chevrolet Agile 2011 1.4 Nafta/gnc Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;130000 km;Nafta/GNC;Delantera;5;Manual;USD;6500;43914822;MYRIAM2008F;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;Ramos Mejía
MLA1646284330;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;190291 km;Nafta;Delantera;5;Manual;ARS;6600000;636852916;JULIETACACERESS1;FALSO;Argentina;Bs.As. G.B.A. Oeste;Caseros;
MLA1651045258;MLA1744;Chevrolet Agile 2012 1.4 Ls Spirit;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;148000 km;Nafta;Delantera;5;Manual;ARS;6500000;33705261;SANCONTE2010;FALSO;Argentina;Córdoba;Villa Carlos Paz;
MLA1640235640;MLA1744;Chevrolet Agile 2016 1.4ls Muy Buen Estado;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;95000 km;Nafta;Delantera;5;Manual;ARS;8000000;421311548;BAUTISTA.CONTRERAS;FALSO;Argentina;Capital Federal;Capital Federal;Villa Devoto
MLA1403405897;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;99999 km;Nafta;Delantera;5;Manual;ARS;5000000;185560906;HERNANNAT;FALSO;Argentina;Bs.As. G.B.A. Norte;Tigre;
MLA1403280431;MLA1744;Chevrolet Agile 2010 1.4 Ls Aa+da+mp3;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;133000 km;Nafta;Delantera;5;Manual;ARS;6000000;43430870;SABHO286;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1630728908;MLA1744;Chevrolet Agile 2010 1.4 Ls Aa+da+mp3;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;147000 km;Nafta;Delantera;5;Manual;USD;5200;713698685;MARIADOLORESPALLEROS;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;
MLA1402367035;MLA1744;Chevrolet Agile ;Usado;2017;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;115000 km;Nafta;Delantera;5;Manual;ARS;7260000;189861151;OCRA4434015;FALSO;Argentina;Bs.As. G.B.A. Norte;Del Viso;
MLA1403971745;MLA1744;Chevrolet Agile 2012 1.4 Ls Aa+da+mp3;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;210000 km;Nafta;Delantera;5;Manual;ARS;6200000;661694083;CORBOULDLEONELA;FALSO;Argentina;Buenos Aires Interior;Luján;
MLA1640311182;MLA1744;Chevrolet Agile 2014 1.4 Lt Llantas;Usado;2014;Chevrolet;Agile;1.4 Lt Llantas;1.4;92 hp;5;65000 km;Nafta;Delantera;5;Manual;ARS;8200000;53881896;GONZALOMMORENO10;FALSO;Argentina;Buenos Aires Interior;Bragado;
MLA1627626196;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;24700 km;Nafta;Delantera;5;Manual;ARS;5000000;258250830;BUTOFJOSE;FALSO;Argentina;Misiones;Candelaria;
MLA1406271937;MLA1744;Chevrolet Agile 2012 1.4 Ls Aa+da+mp3;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;119000 km;Nafta;Delantera;5;Manual;ARS;6500000;137463313;JIMEII;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;
MLA1403608627;MLA1744;Chevrolet Agile 2016 Impeca. 65.000 Ks L/crist Cierre Alarma;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;65000 km;Nafta;Delantera;5;Manual;ARS;8400000;6713336;CHEVROREP.;FALSO;Argentina;Capital Federal;Capital Federal;Parque Avellaneda
MLA1402402537;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;71000 km;Nafta;Delantera;5;Manual;ARS;7500000;87109422;CANICOR;FALSO;Argentina;Córdoba;Córdoba;
MLA1620340416;MLA1744;Chevrolet Agile 2015 1.4 Lt Llantas;Usado;2015;Chevrolet;Agile;1.4 Lt Llantas;1.4;92 hp;5;100000 km;Nafta;Delantera;5;Manual;USD;8000;40120561;JCTHC;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1635436126;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;79600 km;Nafta;Delantera;5;Manual;USD;6200;68564455;MIRYAN_ARIANA;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1402957079;MLA1744;Chevrolet Agile 2016 1.4 Ls;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;57000 km;Nafta;Delantera;5;Manual;USD;8000;115205568;TORCOLETTIELIAS;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1649411072;MLA1744;Chevrolet Agile 2011 1.4 Ltz Google;Usado;2011;Chevrolet;Agile;1.4 Ltz Google;1.4;92 hp;5;176000 km;Nafta;Delantera;5;Manual;ARS;6300000;463637227;DUEZ1653716;FALSO;Argentina;Bs.As. G.B.A. Oeste;Moreno;
MLA1405322023;MLA1744;Chevrolet Agile 2014 1.4 Lt Llantas;Usado;2014;Chevrolet;Agile;1.4 Lt Llantas;1.4;92 hp;5;121000 km;Nafta;Delantera;5;Manual;ARS;6000000;304885810;HERNANABBEDUTO;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1404827193;MLA1744;Chevrolet Agile 2012 1.4 Ls Aa+da+mp3;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;100000 km;Nafta;Delantera;5;Manual;USD;6600;1392737117;BARBERASOLL20230610224125;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1646862914;MLA1744;Chevrolet Agile 2012 1.4 Ls Aa+da+mp3;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;100000 km;Nafta;Delantera;5;Manual;USD;6600;345515821;BRAIAN302022;FALSO;Argentina;Bs.As. G.B.A. Norte;General San Martín;
MLA1640369386;MLA1744;Chevrolet Agile 2016 1.4 Ls;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;132000 km;Nafta;Delantera;5;Manual;ARS;6900000;119202327;DARIOSCHUAP;FALSO;Argentina;Córdoba;Córdoba;
MLA1632906594;MLA1744;Chevrolet Agile Lt Spirit 1.4 5 Ptas;Usado;2012;Chevrolet;Agile;LT SPIRIT 1.4 5 PTAS;1.4;92 hp;5;67000 km;Nafta;Delantera;5;Manual;ARS;7200000;143099094;MURIEL.CAZEAUX;FALSO;Argentina;Entre Ríos;Libertador San Martín;
MLA1654830888;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;86000 km;Nafta;Delantera;5;Manual;USD;5500;115498372;MEDI2588538;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1639127324;MLA1744;Chevrolet Agile 2010 1.4 Ls Aa+da+mp3;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;240000 km;Nafta;Delantera;5;Manual;ARS;4300000;266326074;DYLANNICOLAS03;FALSO;Argentina;Bs.As. G.B.A. Oeste;Ituzaingó;
MLA1402822435;MLA1744;Chevrolet Agile 2010 1.4 Ls Aa+da+mp3;Usado;2010;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;220000 km;Nafta;Delantera;5;Manual;ARS;5500000;186316147;ALEJIAROCHA;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1631895362;MLA1744;Chevrolet Agile 2014 1.4 Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;107000 km;Nafta;Delantera;5;Manual;USD;7300;399801876;EMARACIOPPO;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1402121183;MLA1744;Chevrolet Agile 2012 1.4 Ls Aa+da+mp3;Usado;2012;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;132000 km;Nafta;Delantera;5;Manual;USD;5100;145579227;DONGUSTOLOMASDELMIRADOR;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;
MLA1402077803;MLA1744;Chevrolet Agile Lt Spirit;Usado;2013;Chevrolet;Agile;LT SPIRIT;1.4;92 hp;5;150000 km;Nafta/GNC;Delantera;5;Manual;ARS;7000000;93620074;SAKSAK94;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1648341498;MLA1744;Chevrolet Agile 2012 1.4 Ls Spirit;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;102000 km;Nafta;Delantera;5;Manual;ARS;6600000;132400203;VILLALVALEONARDO2020;FALSO;Argentina;Bs.As. G.B.A. Sur;Almirante Brown;
MLA1405252347;MLA1744;Chevrolet Agile 1.4 Lt;Usado;2011;Chevrolet;Agile;1.4 Lt;;;5;75700 km;Nafta;;;;ARS;7100000;1149553748;DUERRAFAEL20220626095207;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1634328508;MLA1744;Chevrolet Agile 2015 1.4 Ls;Usado;2015;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;115000 km;Nafta;Delantera;5;Manual;ARS;8200000;20408965;LAUTARORICO;FALSO;Argentina;Buenos Aires Interior;Junín;
MLA1402676191;MLA1744;Chevrolet Agile 2012 1.4 Ls Spirit;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;168000 km;Nafta;Delantera;5;Manual;USD;6000;401390516;UPALAVECINO8;FALSO;Argentina;Buenos Aires Interior;General Pueyrredón;
MLA1402623507;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;173000 km;Nafta;Delantera;5;Manual;ARS;5500000;540663715;NINOARIZA;FALSO;Argentina;Córdoba;Córdoba;
MLA1406060815;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;85700 km;Nafta;Delantera;5;Manual;USD;6300;1289130;MARIELA_BRION;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1652485338;MLA1744;Chevrolet Agile 2017 1.4 Lt En Mar Del Plata;Usado;2017;Chevrolet;Agile;1.4 Lt;1.4;92 hp;5;45000 km;Nafta;Delantera;5;Manual;ARS;9900000;172177528;1971JC;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1645503616;MLA1744;Chevrolet Agile 1.4 Lt;Usado;2011;Chevrolet;Agile;1.4 Lt;;;5;245000 km;Nafta;;;;ARS;5500000;302684558;YAMJUANITOS;FALSO;Argentina;Bs.As. G.B.A. Norte;Los Cardales;
MLA1642506396;MLA1744;Chevrolet Agile 2016 1.4 Ls;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;122000 km;Nafta;Delantera;5;Manual;ARS;8000000;205595361;KARENARACELISILVESTRISANTILL;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1639155338;MLA1744;Chevrolet Agile 2012 1.4 Ls Spirit;Usado;2012;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;148000 km;Nafta;Delantera;5;Manual;USD;5600;1233640728;FLORESMARIO20221107112407;FALSO;Argentina;Entre Ríos;Gualeguaychú;
MLA1402730627;MLA1744;Chevrolet Agile 2016 1.4 Ls;Usado;2016;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;104000 km;Nafta;Delantera;5;Manual;USD;7500;215309026;GABYIGLES;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1402362955;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;108000 km;Nafta;Delantera;5;Manual;ARS;6500000;341017891;TOMAS141820;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1628230466;MLA1744;Chevrolet Agile Ltz Spirit 1.4;Usado;2012;Chevrolet;Agile;Ltz spirit 1.4;1.4;92 hp;5;75000 km;Nafta;Delantera;5;Manual;USD;6500;419715819;PROPATORUBENOMAR;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1401484889;MLA1744;Chevrolet Agile 2014 1.4 Effect;Usado;2014;Chevrolet;Agile;1.4 Effect;1.4;92 hp;5;198000 km;Nafta;Delantera;5;Manual;ARS;6500000;142900817;SILVIO FLORES;FALSO;Argentina;Córdoba;Córdoba;
MLA1404468015;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;80000 km;Nafta;Delantera;5;Manual;USD;7000;154393326;DISTRI22;FALSO;Argentina;Bs.As. G.B.A. Sur;Quilmes;
MLA1403642371;MLA1744;Chevrolet Agile Ltz ;Usado;2011;Chevrolet;Agile;Ltz;;;5;173000 km;Nafta/GNC;;;;USD;7500;325720001;MONICATORRESDANIEL1;FALSO;Argentina;Bs.As. G.B.A. Oeste;Morón;
MLA1402414653;MLA1744;Chevrolet Agile, Ltz, 2011. Buen Estado;Usado;2011;Chevrolet;Agile;Ltz;1.4;;5;60000 km;Nafta;Delantera;;Manual;ARS;5615000;82820059;TURCOANNANMP;FALSO;Argentina;Santa Fe;San Jerónimo;Maciel
MLA1404689743;MLA1744;Chevrolet Agile Lt;Usado;2012;Chevrolet;Agile;lt;1.6;;5;165000 km;Nafta;Integral;;Manual;USD;6000;345056349;NICOCASTRO7L;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;
MLA1406921101;MLA1744;Chevrolet Agile 2013 1.4 Ls Spirit;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;113000 km;Nafta;Delantera;5;Manual;ARS;7000000;90220549;PALER2006;FALSO;Argentina;Bs.As. Costa Atlántica;Miramar;
MLA1405339239;MLA1744;Chevrolet Agile Lt Spirit 1.4 5ptas;Usado;2013;Chevrolet;Agile;Lt spirit 1.4 5ptas;1.4;92 hp;5;77000 km;Nafta;Delantera;5;Manual;ARS;8300000;131418110;CASTILLOFLAVIA68;FALSO;Argentina;Bs.As. G.B.A. Oeste;La Matanza;
MLA1404905535;MLA1744;Chevrolet Agile 1.4 Ls Con Gnc;Usado;2016;Chevrolet;Agile;1.4 ls con gnc;1.4;92 hp;5;119000 km;Nafta/GNC;Delantera;5;Manual;USD;7100;695104055;VAZQUEZNESTORADRIAN;FALSO;Argentina;Bs.As. Costa Atlántica;Las Toninas;
MLA1404869395;MLA1744;Chevrolet Agile 2011 1.4 Ls Aa+da+mp3;Usado;2011;Chevrolet;Agile;1.4 Ls Aa+da+mp3;1.4;92 hp;5;185000 km;Nafta;Delantera;5;Manual;ARS;5500000;89934722;CALIFORNIA15TH;FALSO;Argentina;Buenos Aires Interior;La Plata;
MLA1644219976;MLA1744;Chevrolet Agile Ls;Usado;2016;Chevrolet;Agile;Ls;;;5;50000 km;Nafta;;;;ARS;12500000;84311309;BASKISCH;FALSO;Argentina;Buenos Aires Interior;Monte;
MLA1637633448;MLA1744;Chevrolet Agile 2014 1.4 Ls;Usado;2014;Chevrolet;Agile;1.4 Ls;1.4;92 hp;5;265000 km;Nafta;Delantera;5;Manual;ARS;5800000;213717266;CHMA3341567;FALSO;Argentina;Misiones;Posadas;
MLA1632842486;MLA1744;Chevrolet Agile Año 2013;Usado;2013;Chevrolet;Agile;1.4 Ls Spirit;1.4;92 hp;5;135000 km;Nafta;Delantera;5;Manual;ARS;7500000;1639569231;IAMA20240116102659;FALSO;Argentina;Bs.As. G.B.A. Sur;Lanús;Lanús Oeste
MLA1620583636;MLA1744;Chevrolet Agile 1.4 Lt;Usado;2011;Chevrolet;Agile;1.4 Lt;1.4;;5;74000 km;Nafta/GNC;Delantera;;Manual;USD;7000;236753555;GONIPAJUAN;FALSO;Argentina;Córdoba;Córdoba;Jardín
MLA1652375506;MLA1744;Chevrolet Agile Lt;Usado;2011;Chevrolet;Agile;LT;;;5;169000 km;Nafta;;;;ARS;6200000;25011477;SANTIDABRAMO;FALSO;Argentina;Neuquén;Neuquén;
MLA1406651195;MLA1744;Chevrolet Agile Ls ;Usado;2011;Chevrolet;Agile;Ls;;;5;200000 km;Nafta;;;;ARS;5500000;214644674;BRRU758929;FALSO;Argentina;Mendoza;Santa Rosa;
MLA1629381194;MLA1744;Chevrolet Agile Lt;Usado;2011;Chevrolet;Agile;LT;;;5;89000 km;Nafta;;;;USD;6000;16075642;LJBI;FALSO;Argentina;Bs.As. G.B.A. Norte;San Isidro;
MLA1623230648;MLA1744;Chevrolet Agile Chevrolet Agile Lt;Usado;2013;Chevrolet;Agile;Chevrolet Agile LT;;;5;112000 km;Nafta/GNC;;;;ARS;6300000;165864605;MASTERWIN2015;FALSO;Argentina;Capital Federal;Capital Federal;
MLA1648328366;MLA1744;Chevrolet Agile Lt 1.4;Usado;2011;Chevrolet;Agile;Lt 1.4;;;5;128000 km;Nafta;;;;USD;6100;206497565;LEOFULDERI;FALSO;Argentina;Buenos Aires Interior;Junín;
MLA1404862383;MLA1744;Chevrolet Agile Ls;Usado;2009;Chevrolet;Agile;Ls;;;5;129900 km;Nafta;;;;ARS;4950000;146379957;MATT2016;FALSO;Argentina;Bs.As. G.B.A. Sur;Berazategui;
MLA1402650757;MLA1744;Chevrolet Agile Ltz 2013 Tope De Gama;Usado;2013;Chevrolet;Agile;LTZ tope de gama;chevrolet;;5;92000 km;Nafta;Delantera;;Manual;USD;6700;97948306;ANDYBAJIN;FALSO;Argentina;Bs.As. G.B.A. Norte;Vicente López;Florida Oeste
MLA1401848029;MLA1744;Chevrolet Agile Cs-agile 5p 1.4 Lt;Usado;2012;Chevrolet;Agile;CS-AGILE 5P 1.4 LT;;;5;92900 km;Nafta;;;;USD;6400;182382869;EMILIANONOUCHE;FALSO;Argentina;Capital Federal;Capital Federal;
